,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
1000,DD201708167493457267777602844,E43A6E078A04228,3.0,3.0,40g双汇玉米热狗肠,2017-10-15 03:30:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1001,DD201708167493501661116909874,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-10-15 04:02:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1015,DD201708167493523601327464688,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-10-17 17:32:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1024,DD201708167493560489763462655,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-10-20 21:49:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1026,DD20170816749356367955098157,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-10-21 08:12:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1040,DD201708167493603606697500084,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-10-25 15:37:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1053,DD201708167493633972319860585,E43A6E078A04228,6.0,6.0,40g双汇玉米热狗肠,2017-10-28 13:03:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1061,DD201708167493678484003544456,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-10-30 12:09:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1062,DD201708167493681489530497222,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-10-30 15:13:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1086,DD201708167493858904308687867,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-11-06 13:37:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1088,DD201708167493779896057509951,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-11-06 15:30:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1090,DD201708167493758464533742293,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-11-06 17:31:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1098,DD201708167493801672183016575,E43A6E078A04228,3.0,3.0,40g双汇玉米热狗肠,2017-11-08 15:45:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1100,DD201708167493679493390393983,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-11-08 17:01:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1112,DD201708167493126088979943235,E43A6E078A04228,3.0,3.0,40g双汇玉米热狗肠,2017-11-12 12:33:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1119,DD201708167493296125945299491,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-11-14 08:59:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1121,DD201708167493644979314502965,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-11-14 14:43:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1124,DD201708167493895802431497831,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-11-14 16:20:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1140,DD201708167493697070911834367,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-11-17 19:06:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1156,DD2017081674930217043292594769,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-11-20 13:35:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1161,DD2017081674930145328915510923,E43A6E078A04228,3.0,3.0,40g双汇玉米热狗肠,2017-11-29 14:51:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1162,DD201708167493016971978951644,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-11-30 20:03:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1175,DD201708167493757516026799537,E43A6E078A04228,3.0,3.0,40g双汇玉米热狗肠,2017-12-02 22:16:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1177,DD201708167493759515478524681,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-12-03 01:29:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1183,DD201708167493771763698268719,E43A6E078A04228,4.5,4.5,40g双汇玉米热狗肠,2017-12-03 23:40:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1187,DD201708167493778603368789645,E43A6E078A04228,3.0,3.0,40g双汇玉米热狗肠,2017-12-04 13:26:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1188,DD201708167493782860711172204,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-12-04 16:08:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1195,DD201708167493807211507021404,E43A6E078A04228,3.0,3.0,40g双汇玉米热狗肠,2017-12-06 00:54:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1201,DD201708167493813921111469652,E43A6E078A04228,3.0,3.0,40g双汇玉米热狗肠,2017-12-06 18:17:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1214,DD201708167493834503994399159,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-12-07 20:56:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1223,DD2017081674930666806102729197,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-12-09 17:40:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1233,DD201708167493912061242746902,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-12-11 07:23:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1242,DD201708167493920324474068997,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-12-13 14:07:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1248,DD20170816749330968707995816,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-12-15 12:19:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1256,DD20170816749330367554141601,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-12-23 11:29:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1259,DD20170816749330286938322732,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-12-24 08:33:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1262,DD201708167493402525634375884,E43A6E078A04228,3.0,3.0,40g双汇玉米热狗肠,2017-12-26 14:59:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1263,DD201708167493364139087206785,E43A6E078A04228,3.0,3.0,40g双汇玉米热狗肠,2017-12-27 11:10:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1269,DD201708167493913362840732427,E43A6E078A04228,1.5,1.5,40g双汇玉米热狗肠,2017-12-28 16:42:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1284,DD201708167493534209064203286,E43A6E078A04228,5.5,5.5,430g泰奇八宝粥,2017-01-10 12:10:00,C,已出货未退款,已提现,非饮料,方便速食
1285,DD201708167493890450735241558,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-01-10 15:25:00,C,已出货未退款,已提现,非饮料,方便速食
1289,DD201708167493683631650078696,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-01-15 22:33:00,C,已出货未退款,已提现,非饮料,方便速食
1291,DD201708167493654426051863389,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-03-29 05:15:00,C,已出货未退款,已提现,非饮料,方便速食
1292,DD201708167493679396092083574,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-03-30 13:15:00,C,已出货未退款,已提现,非饮料,方便速食
1298,DD2017081674936802694740523,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-04-01 13:01:00,C,已出货未退款,已提现,非饮料,方便速食
1316,DD2017081674930692402540309322,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-05-04 00:31:00,C,已出货未退款,已提现,非饮料,方便速食
1342,DD201708167493159961136216884,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-05-26 17:39:00,C,已出货未退款,已提现,非饮料,方便速食
1346,DD201708167493163213141649662,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-05-27 08:44:00,C,已出货未退款,已提现,非饮料,方便速食
1347,DD201708167493164134679234495,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-05-27 12:29:00,C,已出货未退款,已提现,非饮料,方便速食
1352,DD201708167493166659177620869,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-05-27 17:56:00,C,已出货未退款,已提现,非饮料,方便速食
1359,DD201708167493687464643573818,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-05-29 19:56:00,C,已出货未退款,已提现,非饮料,方便速食
1364,DD201708167493230904792809096,E43A6E078A04228,5.5,5.5,430g泰奇八宝粥,2017-05-30 17:34:00,C,已出货未退款,已提现,非饮料,方便速食
1381,DD201708167493464299194120713,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-06-03 15:49:00,C,已出货未退款,已提现,非饮料,方便速食
1391,DD201708167493258426192308273,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-06-11 05:04:00,C,已出货未退款,已提现,非饮料,方便速食
1392,DD201708167493263014153727445,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-06-11 15:46:00,C,已出货未退款,已提现,非饮料,方便速食
1393,DD201708167493264682658522035,E43A6E078A04228,13.0,13.0,430g泰奇八宝粥,2017-06-11 18:53:00,C,已出货未退款,已提现,非饮料,方便速食
1399,DD201708167493504286756939458,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-06-17 22:25:00,C,已出货未退款,已提现,非饮料,方便速食
1404,DD201708167493558139123051115,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-06-21 14:08:00,C,已出货未退款,已提现,非饮料,方便速食
1414,DD201708167493362343035198923,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-06-27 15:34:00,C,已出货未退款,已提现,非饮料,方便速食
1417,DD20170816749336980113729877,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-06-28 20:09:00,C,已出货未退款,已提现,非饮料,方便速食
1420,DD201708167493468920054309887,E43A6E078A04228,13.0,13.0,430g泰奇八宝粥,2017-06-30 04:09:00,C,已出货未退款,已提现,非饮料,方便速食
1439,DD201708167493445711608873015,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-07-03 11:41:00,C,已出货未退款,已提现,非饮料,方便速食
1440,DD201708167493473212086953455,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-07-03 21:04:00,C,已出货未退款,已提现,非饮料,方便速食
1442,DD201708167493439792111889142,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-07-17 08:44:00,C,已出货未退款,已提现,非饮料,方便速食
1443,DD201708167493221287164832255,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-07-24 14:35:00,C,已出货未退款,已提现,非饮料,方便速食
1449,DD201708167493422411086587155,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-07-30 09:01:00,C,已出货未退款,已提现,非饮料,方便速食
1450,DD201708167493583551855848594,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-07-30 16:58:00,C,已出货未退款,已提现,非饮料,方便速食
1455,DD201708167493661916701774316,E43A6E078A04228,13.0,13.0,430g泰奇八宝粥,2017-08-03 16:44:00,C,已出货未退款,已提现,非饮料,方便速食
1457,DD201708167493257683197138686,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-08-06 19:47:00,C,已出货未退款,已提现,非饮料,方便速食
1458,DD201708167493612686962189364,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-08-08 09:46:00,C,已出货未退款,已提现,非饮料,方便速食
1468,DD201708167493905697254438371,E43A6E078A04228,13.0,13.0,430g泰奇八宝粥,2017-09-04 16:01:00,C,已出货未退款,已提现,非饮料,方便速食
1472,DD2017081674930286717515285248,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-09-06 16:51:00,C,已出货未退款,已提现,非饮料,方便速食
1487,DD201708167493166407926629999,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-09-13 09:42:00,C,已出货未退款,已提现,非饮料,方便速食
1488,DD201708167493517353612441754,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-09-13 16:36:00,C,已出货未退款,已提现,非饮料,方便速食
1501,DD201708167493520300586353997,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-09-17 20:40:00,C,已出货未退款,已提现,非饮料,方便速食
1516,DD201708167493521731976235972,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-09-23 16:07:00,C,已出货未退款,已提现,非饮料,方便速食
1518,DD201708167493560148969451961,E43A6E078A04228,5.5,5.5,430g泰奇八宝粥,2017-09-23 18:40:00,C,已出货未退款,已提现,非饮料,方便速食
1520,DD20170816749318740940114057,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-09-24 14:21:00,C,已出货未退款,已提现,非饮料,方便速食
1522,DD201708167493350798018897083,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-09-26 14:32:00,C,已出货未退款,已提现,非饮料,方便速食
1526,DD201708167493805108336792215,E43A6E078A04228,5.0,5.0,430g泰奇八宝粥,2017-09-28 09:02:00,C,已出货未退款,已提现,非饮料,方便速食
1537,DD20170816749357245066574385,E43A6E078A04228,5.5,5.5,430g泰奇八宝粥,2017-09-30 08:32:00,C,已出货未退款,已提现,非饮料,方便速食
1543,DD20170816749342308461032927,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-10-05 12:26:00,C,已出货未退款,已提现,非饮料,方便速食
1547,DD201708167493445932496250963,E43A6E078A04228,13.0,13.0,430g泰奇八宝粥,2017-10-10 14:19:00,C,已出货未退款,已提现,非饮料,方便速食
1551,DD201708167493472421395362538,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-10-12 18:23:00,C,已出货未退款,已提现,非饮料,方便速食
1563,DD201708167493530846033818489,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-10-18 13:03:00,C,已出货未退款,已提现,非饮料,方便速食
1566,DD201708167493554660716817084,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-10-20 15:01:00,C,已出货未退款,已提现,非饮料,方便速食
1568,DD201708167493561250885491204,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-10-20 23:07:00,C,已出货未退款,已提现,非饮料,方便速食
1580,DD201708167493611842625045412,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-10-26 14:10:00,C,已出货未退款,已提现,非饮料,方便速食
1583,DD20170816749362175470959216,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-10-27 09:49:00,C,已出货未退款,已提现,非饮料,方便速食
1590,DD201708167493296120118285638,E43A6E078A04228,5.5,5.5,430g泰奇八宝粥,2017-10-30 09:46:00,C,已出货未退款,已提现,非饮料,方便速食
1592,DD201708167493515777339198404,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-11-01 12:39:00,C,已出货未退款,已提现,非饮料,方便速食
1599,DD201708167493476376498659211,E43A6E078A04228,11.0,11.0,430g泰奇八宝粥,2017-11-04 08:59:00,C,已出货未退款,已提现,非饮料,方便速食
1601,DD2017081674930299152930245326,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-11-04 16:56:00,C,已出货未退款,已提现,非饮料,方便速食
1614,DD201708167493476448034097059,E43A6E078A04228,11.0,11.0,430g泰奇八宝粥,2017-11-08 17:44:00,C,已出货未退款,已提现,非饮料,方便速食
1618,DD201708167493879064992433888,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-11-09 12:19:00,C,已出货未退款,已提现,非饮料,方便速食
1619,DD2017081674938621598670459,E43A6E078A04228,5.5,5.5,430g泰奇八宝粥,2017-11-09 13:03:00,C,已出货未退款,已提现,非饮料,方便速食
1622,DD201708167493510300770434795,E43A6E078A04228,7.0,7.0,430g泰奇八宝粥,2017-11-11 20:18:00,C,已出货未退款,已提现,非饮料,方便速食
1625,DD201708167493521477226773779,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-11-12 15:38:00,C,已出货未退款,已提现,非饮料,方便速食
1650,DD201708167493679437441106751,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-11-19 16:44:00,C,已出货未退款,已提现,非饮料,方便速食
1652,DD201708167493757208703408984,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-11-20 13:24:00,C,已出货未退款,已提现,非饮料,方便速食
1654,DD201708167493119084722876119,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-11-20 15:41:00,C,已出货未退款,已提现,非饮料,方便速食
1658,DD201708167493783565251414505,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-11-20 16:51:00,C,已出货未退款,已提现,非饮料,方便速食
1676,DD201708167493756678287873069,E43A6E078A04228,13.0,13.0,430g泰奇八宝粥,2017-12-02 21:30:00,C,已出货未退款,已提现,非饮料,方便速食
1678,DD201708167493574353960129918,E43A6E078A04228,5.5,5.5,430g泰奇八宝粥,2017-12-02 21:47:00,C,已出货未退款,已提现,非饮料,方便速食
1679,DD20170816749376296966304668,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-12-03 12:14:00,C,已出货未退款,已提现,非饮料,方便速食
1680,DD20170816749376689801519962,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-12-03 18:08:00,C,已出货未退款,已提现,非饮料,方便速食
1692,DD201708167493842598963959104,E43A6E078A04228,13.0,13.0,430g泰奇八宝粥,2017-12-08 17:39:00,C,已出货未退款,已提现,非饮料,方便速食
1695,DD201708167493347685623725018,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-12-10 16:05:00,C,已出货未退款,已提现,非饮料,方便速食
1697,DD201708167493911877123441983,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-12-11 07:16:00,C,已出货未退款,已提现,非饮料,方便速食
1698,DD201708167493916722252041057,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-12-11 15:12:00,C,已出货未退款,已提现,非饮料,方便速食
1706,DD201708167493305072860639548,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-12-22 14:18:00,C,已出货未退款,已提现,非饮料,方便速食
1708,DD201708167493300752637240038,E43A6E078A04228,6.5,6.5,430g泰奇八宝粥,2017-12-24 16:40:00,C,已出货未退款,已提现,非饮料,方便速食
1718,DD201708167493683507186615837,E43A6E078A04228,5.0,5.0,48g好丽友薯愿香烤原味,2017-01-01 09:05:00,C,已出货未退款,已提现,非饮料,膨化食品
1725,DD2017081674930422365252082219,E43A6E078A04228,5.0,5.0,48g好丽友薯愿香烤原味,2017-04-24 20:13:00,C,已出货未退款,已提现,非饮料,膨化食品
1726,DD2017081674930470820039579479,E43A6E078A04228,4.5,4.5,48g好丽友薯愿香烤原味,2017-04-26 12:11:00,C,已出货未退款,已提现,非饮料,膨化食品
1727,DD2017081674930501556644389398,E43A6E078A04228,5.0,5.0,48g好丽友薯愿香烤原味,2017-04-27 20:03:00,C,已出货未退款,已提现,非饮料,膨化食品
1729,DD2017081674930584836620760619,E43A6E078A04228,4.5,4.5,48g好丽友薯愿香烤原味,2017-04-30 14:13:00,C,已出货未退款,已提现,非饮料,膨化食品
1732,DD201708167493104699073618761,E43A6E078A04228,4.5,4.5,48g好丽友薯愿香烤原味,2017-05-15 12:11:00,C,已出货未退款,已提现,非饮料,膨化食品
1735,DD201708167493125667937564678,E43A6E078A04228,4.5,4.5,48g好丽友薯愿香烤原味,2017-05-21 03:41:00,C,已出货未退款,已提现,非饮料,膨化食品
1740,DD201708167493189107634138801,E43A6E078A04228,9.0,9.0,48g好丽友薯愿香烤原味,2017-05-30 22:11:00,C,已出货未退款,已提现,非饮料,膨化食品
1748,DD20170816749324370959723457,E43A6E078A04228,4.5,4.5,48g好丽友薯愿香烤原味,2017-06-09 07:35:00,C,已出货未退款,已提现,非饮料,膨化食品
