,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
855,DD2017081674930533453631476968,E43A6E078A04134,4.5,4.5,40g双汇玉米热狗肠,2017-09-27 18:14:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
866,DD201708167493107444543335543,E43A6E078A04134,2.0,2.0,40g双汇玉米热狗肠,2017-09-30 11:38:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
877,DD201708167493386016966242141,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-01 07:20:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
919,DD201708167493398016861654028,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-10-02 22:15:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
930,DD201708167493401407069853653,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-03 08:58:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
943,DD201708167493403688125824211,E43A6E078A04134,6.0,6.0,40g双汇玉米热狗肠,2017-10-03 16:09:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
951,DD201708167493411779840693161,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-04 20:37:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
952,DD201708167493412282763763475,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-04 22:40:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
954,DD201708167493416258048865506,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-05 13:08:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
955,DD20170816749341751544980129,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-05 17:01:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
956,DD201708167493422885844639083,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-06 13:24:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
958,DD201708167493425973524251964,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-10-06 20:35:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
960,DD201708167493429469918250005,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-07 13:03:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
961,DD201708167493429705116044239,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-07 13:17:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
967,DD20170816749344011650843894,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-09 14:52:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
968,DD201708167493440341029758104,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-09 15:32:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
972,DD201708167493445245903508489,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-10 12:04:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
975,DD201708167493446394002659371,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-10-10 15:37:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
980,DD201708167493453658522447485,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-10 22:35:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
987,DD201708167493464770086841606,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-12 01:43:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
988,DD20170816749346671426614509,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-12 09:32:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
991,DD20170816749346883922292622,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-12 13:38:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
992,DD201708167493472363898351341,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-12 18:20:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1010,DD201708167493517409732099361,E43A6E078A04134,4.5,4.5,40g双汇玉米热狗肠,2017-10-16 23:48:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1013,DD201708167493521581377170246,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-10-17 12:35:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1025,DD201708167493561180189728982,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-10-20 22:54:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1027,DD201708167493568204854689745,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-21 16:15:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1030,DD201708167493577784708695707,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-22 12:42:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1031,DD201708167493581279800010255,E43A6E078A04134,4.5,4.5,40g双汇玉米热狗肠,2017-10-22 23:11:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1032,DD201708167493487401472259977,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-10-23 07:57:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1033,DD201708167493584757711616351,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-10-23 13:57:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1035,DD201708167493589421735045798,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-24 00:18:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1038,DD201708167493599764692536704,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-25 00:59:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1039,DD201708167493603180742538288,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-25 14:45:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1041,DD201708167493607516705904988,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-10-26 00:04:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1043,DD201708167493611468040216431,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-26 13:32:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1044,DD201708167493611485878167547,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-26 13:38:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1047,DD20170816749362848184027658,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-10-27 19:52:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1048,DD201708167493628503291542811,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-27 20:04:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1050,DD201708167493632073065307815,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-28 07:08:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1051,DD201708167493633224996102251,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-28 12:12:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1052,DD201708167493766253020899082,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-10-28 12:17:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1054,DD201708167493638225319939291,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-10-28 17:22:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1060,DD201708167493670143467560357,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-10-29 20:19:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1063,DD201708167493708753124846301,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-10-31 09:11:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1072,DD20170816749392017887434892,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-11-02 09:05:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1077,DD201708167493771460134542589,E43A6E078A04134,6.0,6.0,40g双汇玉米热狗肠,2017-11-04 09:04:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1117,DD2017081674930548162955120904,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-11-13 09:28:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1122,DD201708167493479531750621297,E43A6E078A04134,10.5,10.5,40g双汇玉米热狗肠,2017-11-14 14:50:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1127,DD201708167493788426980350078,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-11-14 22:14:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1147,DD201708167493823408964799117,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-11-19 11:19:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1155,DD201708167493634312931004148,E43A6E078A04134,4.5,4.5,40g双汇玉米热狗肠,2017-11-20 13:09:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1160,DD201708167493285540901868158,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-11-20 18:23:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1165,DD201708167493739052940522757,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-12-01 20:20:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1170,DD201708167493747633008572201,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-12-02 12:05:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1171,DD201708167493748185508458701,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-12-02 12:48:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1176,DD201708167493758645027520547,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-12-02 23:04:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1186,DD201708167493521448001506353,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-12-04 10:58:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1199,DD201708167493317249820215604,E43A6E078A04134,4.5,4.5,40g双汇玉米热狗肠,2017-12-06 16:20:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1200,DD201708167493812883363450397,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-12-06 17:20:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1215,DD201708167493841614660569495,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-12-08 15:53:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1216,DD201708167493846624714826876,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-12-08 20:17:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1220,DD201708167493863678934836996,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-12-09 13:16:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1227,DD201708167493887165151943511,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-12-10 12:03:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1229,DD201708167493890881707621437,E43A6E078A04134,3.0,3.0,40g双汇玉米热狗肠,2017-12-10 15:42:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1237,DD201708167493920116158288554,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-12-11 19:39:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1244,DD201708167493374976854276478,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-12-14 09:21:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1251,DD201708167493918113755420859,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-12-15 15:47:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1266,DD201708167493914755691442728,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-12-28 08:46:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1268,DD201708167493914143072057181,E43A6E078A04134,1.5,1.5,40g双汇玉米热狗肠,2017-12-28 13:35:00,B,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1279,DD20170816749352952971861448,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-01-08 19:57:00,B,已出货未退款,已提现,非饮料,方便速食
1286,DD201708167493891985589101357,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-01-10 16:23:00,B,已出货未退款,已提现,非饮料,方便速食
1288,DD201708167493908760357166963,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-01-11 00:45:00,B,已出货未退款,已提现,非饮料,方便速食
1303,DD2017081674930244125407842822,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-04-18 17:57:00,B,已出货未退款,已提现,非饮料,方便速食
1304,DD2017081674930251452793051105,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-04-18 21:16:00,B,已出货未退款,已提现,非饮料,方便速食
1309,DD2017081674930367479866800957,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-04-22 23:58:00,B,已出货未退款,已提现,非饮料,方便速食
1310,DD2017081674930392911001003362,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-04-23 15:36:00,B,已出货未退款,已提现,非饮料,方便速食
1317,DD2017081674930745700423425045,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-05-05 17:50:00,B,已出货未退款,已提现,非饮料,方便速食
1319,DD2017081674930849510431703324,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-05-08 22:48:00,B,已出货未退款,已提现,非饮料,方便速食
1324,DD201708167493113274772040048,E43A6E078A04134,13.0,13.0,430g泰奇八宝粥,2017-05-17 21:38:00,B,已出货未退款,已提现,非饮料,方便速食
1328,DD201708167493118417079858382,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-05-19 17:37:00,B,已出货未退款,已提现,非饮料,方便速食
1335,DD201708167493136205516014331,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-05-22 23:10:00,B,已出货未退款,已提现,非饮料,方便速食
1336,DD201708167493711088036993108,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-05-24 15:36:00,B,已出货未退款,已提现,非饮料,方便速食
1344,DD201708167493162460185040073,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-05-27 00:43:00,B,已出货未退款,已提现,非饮料,方便速食
1348,DD201708167493164755180306525,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-05-27 13:36:00,B,已出货未退款,已提现,非饮料,方便速食
1363,DD201708167493230555791717602,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-05-30 17:32:00,B,已出货未退款,已提现,非饮料,方便速食
1377,DD201708167493203531128015832,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-06-02 15:05:00,B,已出货未退款,已提现,非饮料,方便速食
1378,DD201708167493207542307507965,E43A6E078A04134,5.0,5.0,430g泰奇八宝粥,2017-06-03 05:14:00,B,已出货未退款,已提现,非饮料,方便速食
1383,DD201708167493216978240067658,E43A6E078A04134,13.0,13.0,430g泰奇八宝粥,2017-06-04 16:30:00,B,已出货未退款,已提现,非饮料,方便速食
1385,DD201708167493569836993889827,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-06-05 17:05:00,B,已出货未退款,已提现,非饮料,方便速食
1386,DD201708167493389651461111918,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-06-06 14:22:00,B,已出货未退款,已提现,非饮料,方便速食
1388,DD201708167493491993004279291,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-06-06 22:53:00,B,已出货未退款,已提现,非饮料,方便速食
1389,DD201708167493234542220959444,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-06-07 13:08:00,B,已出货未退款,已提现,非饮料,方便速食
1390,DD201708167493253177033397136,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-06-10 13:32:00,B,已出货未退款,已提现,非饮料,方便速食
1395,DD201708167493286547635617481,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-06-15 11:56:00,B,已出货未退款,已提现,非饮料,方便速食
1397,DD201708167493560423233846393,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-06-16 23:58:00,B,已出货未退款,已提现,非饮料,方便速食
1402,DD201708167493318949563828367,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-06-20 11:58:00,B,已出货未退款,已提现,非饮料,方便速食
1407,DD201708167493557701575169079,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-06-22 21:02:00,B,已出货未退款,已提现,非饮料,方便速食
1408,DD201708167493498322681230477,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-06-23 18:45:00,B,已出货未退款,已提现,非饮料,方便速食
1409,DD201708167493556075089013662,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-06-24 16:33:00,B,已出货未退款,已提现,非饮料,方便速食
1415,DD201708167493365274383210401,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-06-28 00:44:00,B,已出货未退款,已提现,非饮料,方便速食
1416,DD201708167493366157368260819,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-06-28 07:36:00,B,已出货未退款,已提现,非饮料,方便速食
1444,DD201708167493524546122047916,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-07-24 15:55:00,B,已出货未退款,已提现,非饮料,方便速食
1445,DD201708167493528890834969933,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-07-24 19:24:00,B,已出货未退款,已提现,非饮料,方便速食
1452,DD201708167493681478963424603,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-07-31 14:40:00,B,已出货未退款,已提现,非饮料,方便速食
1453,DD201708167493401079699948657,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-07-31 14:48:00,B,已出货未退款,已提现,非饮料,方便速食
1465,DD20170816749300430055001207507,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-09-03 19:23:00,B,已出货未退款,已提现,非饮料,方便速食
1471,DD201708167493163566775437094,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-09-06 15:52:00,B,已出货未退款,已提现,非饮料,方便速食
1474,DD20170816749334988483446197,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-09-07 09:41:00,B,已出货未退款,已提现,非饮料,方便速食
1475,DD201708167493340465150538646,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-09-07 13:05:00,B,已出货未退款,已提现,非饮料,方便速食
1482,DD2017081674930155917192252023,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-09-11 18:32:00,B,已出货未退款,已提现,非饮料,方便速食
1486,DD20170816749379321332568727,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-09-13 07:53:00,B,已出货未退款,已提现,非饮料,方便速食
1490,DD201708167493572960500485426,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-09-15 16:56:00,B,已出货未退款,已提现,非饮料,方便速食
1496,DD201708167493516553064492706,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-09-17 13:00:00,B,已出货未退款,已提现,非饮料,方便速食
1500,DD2017081674930347054690806013,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-09-17 18:59:00,B,已出货未退款,已提现,非饮料,方便速食
1506,DD20170816749361918945127992,E43A6E078A04134,6.5,6.5,430g泰奇八宝粥,2017-09-20 16:51:00,B,已出货未退款,已提现,非饮料,方便速食
1509,DD201708167493892700232900664,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-09-21 18:32:00,B,已出货未退款,已提现,非饮料,方便速食
1513,DD201708167493190923260558866,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-09-23 15:15:00,B,已出货未退款,已提现,非饮料,方便速食
1517,DD201708167493162165620817059,E43A6E078A04134,5.5,5.5,430g泰奇八宝粥,2017-09-23 16:21:00,B,已出货未退款,已提现,非饮料,方便速食
