,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
996,DD201708167493478783313991374,E43A6E078A04172,3.0,3.0,40g双汇玉米热狗肠,2017-10-13 00:16:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1002,DD201708167493503169841923148,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-10-15 10:04:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1006,DD201708167493511243621137107,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-10-16 07:57:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1008,DD201708167493513851864437904,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-10-16 16:34:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1011,DD201708167493517684192243735,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-10-17 00:20:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1012,DD20170816749352111249148596,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-10-17 12:12:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1017,DD20170816749353741025059206,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-10-18 23:15:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1018,DD20170816749353750413075461,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-10-18 23:16:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1020,DD201708167493549440519240705,E43A6E078A04172,4.5,4.5,40g双汇玉米热狗肠,2017-10-20 00:16:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1022,DD20170816749355510359285469,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-10-20 15:45:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1029,DD201708167493576633683940254,E43A6E078A04172,4.5,4.5,40g双汇玉米热狗肠,2017-10-22 09:51:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1036,DD201708167493591220856291492,E43A6E078A04172,3.0,3.0,40g双汇玉米热狗肠,2017-10-24 12:19:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1064,DD201708167493714181506432396,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-10-31 14:09:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1065,DD201708167493725126823578826,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-10-31 21:12:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1108,DD201708167493479439689628823,E43A6E078A04172,10.5,10.5,40g双汇玉米热狗肠,2017-11-11 17:15:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1111,DD201708167493825108564505831,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-11-12 11:05:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1128,DD201708167493710226584990208,E43A6E078A04172,4.5,4.5,40g双汇玉米热狗肠,2017-11-15 00:05:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1130,DD201708167493531536642358073,E43A6E078A04172,6.0,6.0,40g双汇玉米热狗肠,2017-11-15 16:06:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1131,DD201708167493786424874093458,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-11-15 17:05:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1138,DD201708167493020256241291887,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-11-17 17:17:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1139,DD2017081674930869895105521483,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-11-17 19:06:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1143,DD201708167493732120535515269,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-11-18 13:09:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1144,DD201708167493792594091825673,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-11-18 16:22:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1146,DD201708167493725394992778894,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-11-19 09:52:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1151,DD201708167493092741213750876,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-11-20 08:32:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1163,DD2017081674930970357343597078,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-01 07:39:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1164,DD201708167493731669056322802,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-01 09:02:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1169,DD201708167493747124348929949,E43A6E078A04172,3.0,3.0,40g双汇玉米热狗肠,2017-12-02 10:29:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1172,DD201708167493519455223655996,E43A6E078A04172,3.0,3.0,40g双汇玉米热狗肠,2017-12-02 19:43:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1173,DD201708167493755669952314533,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-02 20:31:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1178,DD201708167493759791168777851,E43A6E078A04172,3.0,3.0,40g双汇玉米热狗肠,2017-12-03 03:29:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1179,DD201708167493761921228696986,E43A6E078A04172,3.0,3.0,40g双汇玉米热狗肠,2017-12-03 10:57:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1182,DD201708167493768507301880418,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-03 19:35:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1203,DD201708167493816595623433408,E43A6E078A04172,4.5,4.5,40g双汇玉米热狗肠,2017-12-06 20:56:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1204,DD201708167493816756449999098,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-06 21:00:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1205,DD201708167493821718758895598,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-07 07:18:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1207,DD201708167493664401244468162,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-07 12:17:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1209,DD201708167493827507902419434,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-07 15:12:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1210,DD201708167493832796871456019,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-07 19:47:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1211,DD201708167493833457055261116,E43A6E078A04172,3.0,3.0,40g双汇玉米热狗肠,2017-12-07 20:04:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1212,DD20170816749383401604812233,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-07 20:17:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1213,DD201708167493834461754394758,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-07 20:54:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1218,DD201708167493849371130962073,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-08 21:12:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1219,DD201708167493861301626169647,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-09 10:45:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1224,DD201708167493871711805171093,E43A6E078A04172,3.0,3.0,40g双汇玉米热狗肠,2017-12-09 18:28:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1225,DD201708167493876976230112517,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-09 22:34:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1226,DD201708167493878048274889165,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-09 23:54:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1228,DD201708167493888610165487543,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-10 13:50:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1231,DD201708167493898133129983861,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-10 19:40:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1238,DD20170816749334542256311801,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-12 09:23:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1241,DD201708167493412305624576134,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-12 22:01:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1250,DD201708167493342861150754638,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-15 15:16:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1261,DD201708167493299251578408725,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017-12-25 17:48:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
1280,DD201708167493853341888124089,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-01-09 00:03:00,A,已出货未退款,已提现,非饮料,方便速食
1282,DD201708167493880632800916638,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-01-10 03:46:00,A,已出货未退款,已提现,非饮料,方便速食
1294,DD201708167493514548822568902,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-03-30 20:11:00,A,已出货未退款,已提现,非饮料,方便速食
1295,DD201708167493539317482800175,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-03-30 21:12:00,A,已出货未退款,已提现,非饮料,方便速食
1305,DD2017081674930255817281386423,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-04-19 10:05:00,A,已出货未退款,已提现,非饮料,方便速食
1306,DD2017081674930257464001405817,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-04-19 13:56:00,A,已出货未退款,已提现,非饮料,方便速食
1308,DD20170816749387232398412541,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-04-21 14:21:00,A,已出货未退款,已提现,非饮料,方便速食
1311,DD2017081674930494240229762195,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-04-27 14:09:00,A,已出货未退款,已提现,非饮料,方便速食
1314,DD2017081674930569598141425424,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-04-30 03:10:00,A,已出货未退款,已提现,非饮料,方便速食
1315,DD201708167493812517610846015,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-05-02 10:47:00,A,已出货未退款,已提现,非饮料,方便速食
1318,DD201708167493082874709909779,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-05-08 08:26:00,A,已出货未退款,已提现,非饮料,方便速食
1320,DD201708167493090827641181844,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-05-10 18:05:00,A,已出货未退款,已提现,非饮料,方便速食
1321,DD201708167493102420891312253,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-05-14 13:16:00,A,已出货未退款,已提现,非饮料,方便速食
1326,DD201708167493115371326442962,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-05-18 21:11:00,A,已出货未退款,已提现,非饮料,方便速食
1330,DD201708167493120940672545386,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-05-19 23:13:00,A,已出货未退款,已提现,非饮料,方便速食
1332,DD201708167493124661220331315,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-05-20 23:44:00,A,已出货未退款,已提现,非饮料,方便速食
1368,DD201708167493192829740725471,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-06-01 09:34:00,A,已出货未退款,已提现,非饮料,方便速食
1372,DD201708167493197442026385611,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-06-01 17:56:00,A,已出货未退款,已提现,非饮料,方便速食
1376,DD201708167493614880028568083,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-06-02 10:57:00,A,已出货未退款,已提现,非饮料,方便速食
1380,DD20170816749320931148844875,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-06-03 11:57:00,A,已出货未退款,已提现,非饮料,方便速食
1387,DD201708167493229631392950168,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-06-06 19:33:00,A,已出货未退款,已提现,非饮料,方便速食
1396,DD201708167493286572145551092,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-06-15 11:58:00,A,已出货未退款,已提现,非饮料,方便速食
1398,DD201708167493302972687968553,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-06-17 15:45:00,A,已出货未退款,已提现,非饮料,方便速食
1418,DD201708167493372202393234744,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-06-29 07:38:00,A,已出货未退款,已提现,非饮料,方便速食
1438,DD201708167493475672013375199,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-07-02 19:12:00,A,已出货未退款,已提现,非饮料,方便速食
1454,DD201708167493839675083358389,E43A6E078A04172,5.5,5.5,430g泰奇八宝粥,2017-07-31 18:31:00,A,已出货未退款,已提现,非饮料,方便速食
1460,DD201708167493566258379599843,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-08-30 09:19:00,A,已出货未退款,已提现,非饮料,方便速食
1466,DD201708167493702307183761712,E43A6E078A04172,5.5,5.5,430g泰奇八宝粥,2017-09-04 00:59:00,A,已出货未退款,已提现,非饮料,方便速食
1480,DD201708167493720320053548154,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-09-11 03:53:00,A,已出货未退款,已提现,非饮料,方便速食
1492,DD201708167493520206484735147,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-09-16 12:46:00,A,已出货未退款,已提现,非饮料,方便速食
1493,DD201708167493799414558700399,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-09-16 14:53:00,A,已出货未退款,已提现,非饮料,方便速食
1502,DD201708167493199178579386057,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-09-18 16:28:00,A,已出货未退款,已提现,非饮料,方便速食
1508,DD20170816749381069337532032,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-09-21 18:05:00,A,已出货未退款,已提现,非饮料,方便速食
1519,DD2017081674930779197871337044,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-09-24 09:10:00,A,已出货未退款,已提现,非饮料,方便速食
1524,DD20170816749361579362680366,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-09-27 12:34:00,A,已出货未退款,已提现,非饮料,方便速食
1525,DD201708167493348005704712496,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-09-27 15:40:00,A,已出货未退款,已提现,非饮料,方便速食
1540,DD201708167493393945563935052,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-10-02 13:03:00,A,已出货未退款,已提现,非饮料,方便速食
1546,DD201708167493444506985132646,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-10-10 08:28:00,A,已出货未退款,已提现,非饮料,方便速食
1554,DD201708167493858396490047949,E43A6E078A04172,5.5,5.5,430g泰奇八宝粥,2017-10-14 15:37:00,A,已出货未退款,已提现,非饮料,方便速食
1558,DD201708167493505306576797637,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-10-15 15:00:00,A,已出货未退款,已提现,非饮料,方便速食
1559,DD201708167493894172439333969,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-10-16 00:04:00,A,已出货未退款,已提现,非饮料,方便速食
1560,DD201708167493510965005811112,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-10-16 04:48:00,A,已出货未退款,已提现,非饮料,方便速食
1569,DD201708167493561574685810762,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-10-21 00:08:00,A,已出货未退款,已提现,非饮料,方便速食
1574,DD201708167493582989197553028,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-10-23 10:14:00,A,已出货未退款,已提现,非饮料,方便速食
1576,DD201708167493593993463952811,E43A6E078A04172,13.0,13.0,430g泰奇八宝粥,2017-10-24 17:47:00,A,已出货未退款,已提现,非饮料,方便速食
1579,DD20170816749361056842174187,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-10-26 10:12:00,A,已出货未退款,已提现,非饮料,方便速食
1588,DD201708167493902059863696018,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-10-29 10:03:00,A,已出货未退款,已提现,非饮料,方便速食
1603,DD201708167493525710545826261,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-11-05 15:30:00,A,已出货未退款,已提现,非饮料,方便速食
1608,DD201708167493165094869867148,E43A6E078A04172,5.5,5.5,430g泰奇八宝粥,2017-11-06 16:56:00,A,已出货未退款,已提现,非饮料,方便速食
1615,DD201708167493720150888414847,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-11-08 18:10:00,A,已出货未退款,已提现,非饮料,方便速食
1616,DD201708167493693877683142208,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-11-09 08:00:00,A,已出货未退款,已提现,非饮料,方便速食
1617,DD201708167493568045137315272,E43A6E078A04172,5.5,5.5,430g泰奇八宝粥,2017-11-09 12:19:00,A,已出货未退款,已提现,非饮料,方便速食
1627,DD201708167493630842716024682,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-11-12 19:34:00,A,已出货未退款,已提现,非饮料,方便速食
1631,DD201708167493559756765819731,E43A6E078A04172,5.5,5.5,430g泰奇八宝粥,2017-11-14 12:05:00,A,已出货未退款,已提现,非饮料,方便速食
1634,DD201708167493881391920644631,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-11-14 16:41:00,A,已出货未退款,已提现,非饮料,方便速食
1637,DD201708167493798202002322388,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-11-15 17:22:00,A,已出货未退款,已提现,非饮料,方便速食
1638,DD201708167493727475764619386,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-11-15 17:23:00,A,已出货未退款,已提现,非饮料,方便速食
1655,DD201708167493563603925218127,E43A6E078A04172,5.5,5.5,430g泰奇八宝粥,2017-11-20 15:44:00,A,已出货未退款,已提现,非饮料,方便速食
1672,DD201708167493744316954596663,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-12-02 03:10:00,A,已出货未退款,已提现,非饮料,方便速食
1681,DD201708167493769714623380255,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-12-03 21:17:00,A,已出货未退款,已提现,非饮料,方便速食
1683,DD201708167493787751925467765,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-12-04 19:14:00,A,已出货未退款,已提现,非饮料,方便速食
1686,DD201708167493793624705464665,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-12-05 00:31:00,A,已出货未退款,已提现,非饮料,方便速食
1690,DD201708167493823341592470176,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-12-07 09:39:00,A,已出货未退款,已提现,非饮料,方便速食
1696,DD20170816749389906617558992,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-12-10 19:48:00,A,已出货未退款,已提现,非饮料,方便速食
1700,DD201708167493919510214466665,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-12-11 18:57:00,A,已出货未退款,已提现,非饮料,方便速食
1709,DD201708167493300286943741524,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017-12-25 09:07:00,A,已出货未退款,已提现,非饮料,方便速食
1723,DD2017081674930301521407669416,E43A6E078A04172,5.0,5.0,48g好丽友薯愿香烤原味,2017-04-20 17:42:00,A,已出货未退款,已提现,非饮料,膨化食品
1724,DD20170816749387105593554714,E43A6E078A04172,5.0,5.0,48g好丽友薯愿香烤原味,2017-04-21 14:49:00,A,已出货未退款,已提现,非饮料,膨化食品
